Symbol	Name	LastSale	MarketCap	ADR TSO	Sector	Industry
AFGB	"American Financial Group, Inc."	27.08	0	n/a	Finance	Property-Casualty Insurers
AFGE	"American Financial Group, Inc."	25.77	0	n/a	Finance	Property-Casualty Insurers
AFGH	"American Financial Group, Inc."	26.47	0	n/a	Finance	Property-Casualty Insurers
AMH	American Homes 4 Rent	24.97	7483940906	n/a	Consumer Services	Real Estate Investment Trusts
AMH^D	American Homes 4 Rent	27.54	0	n/a	n/a	n/a
AMH^E	American Homes 4 Rent	27.55	0	n/a	n/a	n/a
AMH^F	American Homes 4 Rent	26.52	0	n/a	n/a	n/a
AMH^G	American Homes 4 Rent	26.49	0	n/a	n/a	n/a
AMH^H	American Homes 4 Rent	27.11	0	n/a	n/a	n/a
AIG	"American International Group, Inc."	57.27	49810787756	n/a	Finance	Property-Casualty Insurers
AIG.WS	"American International Group, Inc."	n/a	0	n/a	n/a	n/a
AIG^A	"American International Group, Inc."	26.75	0	n/a	n/a	n/a
ARL	"American Realty Investors, Inc."	15.93	254833420.7	n/a	Finance	Real Estate
ARA	"American Renal Associates Holdings, Inc"	8.07	262412714.6	n/a	Health Care	Hospital/Nursing Management
AWR	American States Water Company	76.75	2824032982	n/a	Public Utilities	Water Supply
AMT	American Tower Corporation (REIT)	204.59	90433574567	n/a	Consumer Services	Real Estate Investment Trusts
AVD	American Vanguard Corporation	14.05	417535989.2	n/a	Basic Industries	Agricultural Chemicals
AWK	American Water Works	115.09	20491530739	n/a	Public Utilities	Water Supply
COLD	Americold Realty Trust	33.6	6435381893	n/a	Consumer Services	Real Estate Investment Trusts
APU	"AmeriGas Partners, L.P."	33.8	3143389995	n/a	Consumer Services	Other Specialty Stores
AMP	"AMERIPRISE FINANCIAL SERVICES, INC."	149.93	20076271399	n/a	Finance	Investment Managers
ABC	AmerisourceBergen Corporation (Holding Co)	86.12	18100439020	n/a	Health Care	Other Pharmaceuticals
ANFI	Amira Nature Foods Ltd	0.6669	26915867.26	n/a	Consumer Non-Durables	Packaged Foods
AMN	AMN Healthcare Services Inc	55.82	2602311487	n/a	Technology	Professional Services
AMRX	"Amneal Pharmaceuticals, Inc."	3.65	1090743093	n/a	Health Care	Major Pharmaceuticals
AP	Ampco-Pittsburgh Corporation	3.62	45298033.78	n/a	Capital Goods	Fluid Controls
APH	Amphenol Corporation	95.28	28463209828	n/a	Capital Goods	Electrical Products
AXR	AMREP Corporation	6.04	49092540.16	n/a	Consumer Services	Newspapers/Magazines
AME	"AMTEK, Inc."	89.28	20341637159	n/a	Consumer Durables	Metal Fabrications
APC	Anadarko Petroleum Corporation	73.62	36986807412	n/a	Energy	Oil & Gas Production
PLAN	"Anaplan, Inc."	59.9	7736857530	n/a	Technology	Computer Software: Prepackaged Software
ANDX	Andeavor Logistics LP	34.31	8427580534	n/a	Energy	Natural Gas Distribution
FINS	Angel Oak Financial Strategies Income Term Trust	20.0779	215837425	n/a	n/a	n/a
AU	AngloGold Ashanti Limited	18.41	7623686784	n/a	Basic Industries	Precious Metals
BUD	Anheuser-Busch Inbev SA	100.49	1.96609E+11	n/a	Consumer Non-Durables	Beverages (Production/Distribution)
AXE	Anixter International Inc.	63.24	2129848893	n/a	Consumer Non-Durables	Telecommunications Equipment
NLY	Annaly Capital Management Inc	9.6	13979492573	n/a	Consumer Services	Real Estate Investment Trusts
NLY^D	Annaly Capital Management Inc	25.84	0	n/a	n/a	n/a
NLY^F	Annaly Capital Management Inc	25.93	0	n/a	n/a	n/a
NLY^G	Annaly Capital Management Inc	24.96	0	n/a	n/a	n/a
NLY^I	Annaly Capital Management Inc	25.61	0	n/a	n/a	n/a
AM	Antero Midstream Corporation	9.45	4789707061	n/a	Public Utilities	Natural Gas Distribution
AR	Antero Resources Corporation	4.13	1276678225	n/a	Energy	Oil & Gas Production
ANTM	"Anthem, Inc."	299.98	77153567586	n/a	Health Care	Medical Specialities
ANH	Anworth Mortgage Asset  Corporation	3.93	387675750	n/a	Consumer Services	Real Estate Investment Trusts
ANH^A	Anworth Mortgage Asset  Corporation	26.02	0	n/a	n/a	n/a
ANH^B	Anworth Mortgage Asset  Corporation	22.59	0	n/a	n/a	n/a
ANH^C	Anworth Mortgage Asset  Corporation	25.3704	0	n/a	n/a	n/a
AON	Aon plc	194.56	46795894559	n/a	Finance	Specialty Insurers
APA	Apache Corporation	23.93	8995779790	n/a	Energy	Oil & Gas Production
AIV	Apartment Investment and Management Company	49.84	7417610895	n/a	Consumer Services	Real Estate Investment Trusts
APY	Apergy Corporation	31.86	2465718614	n/a	Technology	Industrial Machinery/Components
APHA	Aphria Inc.	5.5	1380440160	n/a	Consumer Durables	Specialty Chemicals
ARI	Apollo Commercial Real Estate Finance	18.58	2532112072	n/a	Consumer Services	Real Estate Investment Trusts
APO	"Apollo Global Management, LLC"	36.14	14556529409	n/a	Finance	Investment Managers
APO^A	"Apollo Global Management, LLC"	26.41	0	n/a	n/a	n/a
APO^B	"Apollo Global Management, LLC"	26.9002	0	n/a	n/a	n/a
AIY	Apollo Investment Corporation	25.12	0	n/a	n/a	n/a
AFT	Apollo Senior Floating Rate Fund Inc.	14.93	232505800.7	n/a	n/a	n/a
AIF	Apollo Tactical Income Fund Inc.	14.7	212621182.2	n/a	n/a	n/a
APLE	"Apple Hospitality REIT, Inc."	15.64	3501263458	n/a	Consumer Services	Real Estate Investment Trusts
AIT	"Applied Industrial Technologies, Inc."	60.64	2340301350	n/a	Consumer Durables	Industrial Specialties
ATR	"AptarGroup, Inc."	124.49	7866796854	n/a	Consumer Non-Durables	Plastic Products
APTV	Aptiv PLC	82.4	21245633252	n/a	Capital Goods	Auto Parts:O.E.M.
WTR	"Aqua America, Inc."	41.52	8957494324	n/a	Public Utilities	Water Supply
WTRU	"Aqua America, Inc."	56.78	0	n/a	Public Utilities	Water Supply
AQ	Aquantia Corp.	13.15	473030905.8	n/a	Technology	Semiconductors
WAAS	AquaVenture Holdings Limited	17.25	546821532.8	n/a	Public Utilities	Water Supply
ARMK	Aramark	36.99	9115445367	n/a	Consumer Services	Restaurants
ABR	Arbor Realty Trust	12.11	1152291204	n/a	Consumer Services	Real Estate Investment Trusts
ABR^A	Arbor Realty Trust	26.15	0	n/a	n/a	n/a
ABR^B	Arbor Realty Trust	25.8307	0	n/a	n/a	n/a
ABR^C	Arbor Realty Trust	26.6	0	n/a	n/a	n/a
ARC	"ARC Document Solutions, Inc."	1.82	84210244.3	n/a	Consumer Services	Professional Services
MT	ArcelorMittal	17	17158161591	n/a	Basic Industries	Steel/Iron Ore
ARCH	"Arch Coal, Inc."	91.48	1537764987	n/a	Energy	Coal Mining
ADM	Archer-Daniels-Midland Company	40.59	22737105306	n/a	Consumer Non-Durables	Packaged Foods
AROC	"Archrock, Inc."	10.69	1393247316	n/a	Public Utilities	Natural Gas Distribution
ARNC	Arconic Inc.	25.74	11354662468	n/a	Capital Goods	Metal Fabrications
ARCO	Arcos Dorados Holdings Inc.	8.15	1659413342	n/a	Consumer Services	Restaurants
ACA	"Arcosa, Inc."	36.45	1762328267	n/a	Capital Goods	Industrial Machinery/Components
RCUS	"Arcus Biosciences, Inc."	8.42	374984994.7	n/a	Health Care	Major Pharmaceuticals
ARD	Ardagh Group S.A.	16.93	4001405500	n/a	Consumer Durables	Containers/Packaging
ASC	Ardmore Shipping Corporation	7.67	253860363.8	n/a	Transportation	Marine Transportation
AFC	Ares Capital Corporation	26.59	212720000	n/a	n/a	n/a
ACRE	Ares Commercial Real Estate Corporation	15.19	438516084.7	n/a	Consumer Services	Real Estate Investment Trusts
ARDC	"Ares Dynamic Credit Allocation Fund, Inc."	15.16	347390490.4	n/a	n/a	n/a
ARES	Ares Management Corporation	29.33	6460012160	n/a	Finance	Investment Managers
ARES^A	Ares Management Corporation	26.99	0	n/a	n/a	n/a
AGX	"Argan, Inc."	41.34	646280704.7	n/a	Basic Industries	Engineering & Construction
ARGD	"Argo Group International Holdings, Ltd."	25.65	0	n/a	Finance	Specialty Insurers
ARGO	"Argo Group International Holdings, Ltd."	68.77	2345407727	n/a	Finance	Specialty Insurers
ANET	"Arista Networks, Inc."	272.98	20916422061	n/a	Technology	Computer Communications Equipment
AI	Arlington Asset Investment Corp	6.61	241744998.4	n/a	Consumer Services	Real Estate Investment Trusts
AI^B	Arlington Asset Investment Corp	21.49	0	n/a	n/a	n/a
AI^C	Arlington Asset Investment Corp	23.1484	0	n/a	n/a	n/a
AIC	Arlington Asset Investment Corp	24.85	0	n/a	Consumer Services	Real Estate Investment Trusts
AIW	Arlington Asset Investment Corp	24.3947	0	n/a	Consumer Services	Real Estate Investment Trusts
ARLO	"Arlo Technologies, Inc."	4.33	323861843.4	n/a	Consumer Non-Durables	Consumer Electronics/Appliances
AHH	"Armada Hoffler Properties, Inc."	16.78	1164710875	n/a	Finance	Real Estate
AHH^A	"Armada Hoffler Properties, Inc."	26.459	0	n/a	n/a	n/a
ARR	"ARMOUR Residential REIT, Inc."	18.04	1067830716	n/a	Consumer Services	Real Estate Investment Trusts
ARR^B	"ARMOUR Residential REIT, Inc."	25.23	0	n/a	n/a	n/a
AFI	"Armstrong Flooring, Inc."	8.54	221535602	n/a	Consumer Non-Durables	Plastic Products
AWI	Armstrong World Industries Inc	99.33	4863122799	n/a	Consumer Non-Durables	Plastic Products
ARW	"Arrow Electronics, Inc."	71.71	6075356535	n/a	Technology	Electronic Components
AJG	Arthur J. Gallagher & Co.	92.33	17104317160	n/a	Finance	Specialty Insurers
APAM	Artisan Partners Asset Management Inc.	29.93	2328994600	n/a	Finance	Investment Managers
ASA	ASA Gold and Precious Metals Limited	12.25	236302500	n/a	n/a	n/a
ABG	Asbury Automotive Group Inc	89.5	1736636341	n/a	Consumer Durables	Automotive Aftermarket
ASX	"ASE Technology Holding Co., Ltd."	4.38	9306809563	n/a	Technology	Semiconductors
ASGN	ASGN Incorporated	63.63	3359664000	n/a	Technology	Professional Services
AHT	Ashford Hospitality Trust Inc	2.6	265569792.8	n/a	Consumer Services	Real Estate Investment Trusts
AHT^D	Ashford Hospitality Trust Inc	22.44	0	n/a	n/a	n/a
AHT^F	Ashford Hospitality Trust Inc	19.34	0	n/a	n/a	n/a
AHT^G	Ashford Hospitality Trust Inc	18.99	0	n/a	n/a	n/a
AHT^H	Ashford Hospitality Trust Inc	19.4	0	n/a	n/a	n/a
AHT^I	Ashford Hospitality Trust Inc	19.6	0	n/a	n/a	n/a
ASH	Ashland Global Holdings Inc.	79.62	4994343247	n/a	Consumer Durables	Specialty Chemicals
ASPN	"Aspen Aerogels, Inc."	6.81	165120755.7	n/a	Consumer Services	RETAIL: Building Materials
AHL^C	Aspen Insurance Holdings Limited	27.48	0	n/a	n/a	n/a
AHL^D	Aspen Insurance Holdings Limited	25.37	0	n/a	n/a	n/a
AMK	"AssetMark Financial Holdings, Inc."	27.9	2019960000	n/a	Finance	Investment Managers
ASB	Associated Banc-Corp	21.54	3530485526	n/a	Finance	Major Banks
ASB^C	Associated Banc-Corp	26.115	0	n/a	n/a	n/a
ASB^D	Associated Banc-Corp	25.5314	0	n/a	n/a	n/a
ASB^E	Associated Banc-Corp	26.14	0	n/a	n/a	n/a
AC	"Associated Capital Group, Inc."	36.83	830662052.2	n/a	Finance	Investment Bankers/Brokers/Service
AIZ	"Assurant, Inc."	114.42	7033933114	n/a	Finance	Accident &Health Insurance
AIZP	"Assurant, Inc."	117.81	338703750	n/a	Finance	Accident &Health Insurance
AGO	Assured Guaranty Ltd.	43.83	4451521587	n/a	Finance	Property-Casualty Insurers
AGO^B	Assured Guaranty Ltd.	27.35	0	n/a	n/a	n/a
AGO^E	Assured Guaranty Ltd.	26.9	0	n/a	n/a	n/a
AGO^F	Assured Guaranty Ltd.	26.04	0	n/a	n/a	n/a
AZN	Astrazeneca PLC	43.51	1.14151E+11	n/a	Health Care	Major Pharmaceuticals
HOME	At Home Group Inc.	6.11	391291707.6	n/a	Consumer Services	Home Furnishings
T	AT&T Inc.	34.15	2.49227E+11	n/a	Public Utilities	Telecommunications Equipment
TBB	AT&T Inc.	26.44	0	n/a	Public Utilities	Telecommunications Equipment
TBC	AT&T Inc.	26.9	0	n/a	Public Utilities	Telecommunications Equipment
ATTO	Atento S.A.	2.24	168910239.7	n/a	Public Utilities	Telecommunications Equipment
ATH	Athene Holding Ltd.	42.51	8229175369	n/a	Finance	Life Insurance
ATH^A	Athene Holding Ltd.	27	0	n/a	n/a	n/a
ATKR	Atkore International Group Inc.	27.1	1253678303	n/a	Miscellaneous	Industrial Machinery/Components
AT	Atlantic Power Corporation	2.39	262171014.2	n/a	Energy	Electric Utilities: Central
ATO	Atmos Energy Corporation	108.13	12649935039	n/a	Public Utilities	Oil/Gas Transmission
AUO	AU Optronics Corp	2.66	2560049199	n/a	Technology	Semiconductors
ACB	Aurora Cannabis Inc.	6.41	6500380442	n/a	Consumer Durables	Specialty Chemicals
ATHM	Autohome Inc.	85.24	10063122848	n/a	Technology	EDP Services
ALV	"Autoliv, Inc."	74.27	6478838506	n/a	Capital Goods	Auto Parts:O.E.M.
AN	"AutoNation, Inc."	48.9	4355768771	n/a	Consumer Durables	Automotive Aftermarket
AZO	"AutoZone, Inc."	1146.18	28114311097	n/a	Consumer Services	Other Specialty Stores
AVLR	"Avalara, Inc."	86.42	6045119531	n/a	Technology	Computer Software: Prepackaged Software
AVB	"AvalonBay Communities, Inc."	208.38	29048854028	n/a	Consumer Services	Real Estate Investment Trusts
AGR	"Avangrid, Inc."	48.97	15131988170	n/a	Public Utilities	Electric Utilities: Central
AVNS	"Avanos Medical, Inc."	41.98	1994246466	n/a	Health Care	Industrial Specialties
AVTR	"Avantor, Inc."	18.01	9622631482	n/a	Capital Goods	Biotechnology: Laboratory Analytical Instruments
AVTR^A	"Avantor, Inc."	63.27	0	n/a	n/a	n/a
AVYA	Avaya Holdings Corp.	11.41	1264895234	n/a	Public Utilities	Telecommunications Equipment
AVY	Avery Dennison Corporation	117.19	9892693813	n/a	Consumer Durables	Containers/Packaging
AVH	Avianca Holdings S.A.	3.92	488523771.1	n/a	Transportation	Air Freight/Delivery Services
AVA	Avista Corporation	45.73	3006754634	n/a	Public Utilities	Power Generation
AVP	"Avon Products, Inc."	4.05	1821956838	n/a	Consumer Non-Durables	Package Goods/Cosmetics
AVX	AVX Corporation	15.69	2644226082	n/a	Capital Goods	Electrical Products
EQH	"AXA Equitable Holdings, Inc."	22.72	11158656314	n/a	Finance	Specialty Insurers
AXTA	Axalta Coating Systems Ltd.	30.87	7242154109	n/a	Basic Industries	Paints/Coatings
AXS	Axis Capital Holdings Limited	61.73	5181316686	n/a	Finance	Property-Casualty Insurers
AXS^D	Axis Capital Holdings Limited	25.3101	0	n/a	n/a	n/a
AXS^E	Axis Capital Holdings Limited	25.31	0	n/a	n/a	n/a
AX	"Axos Financial, Inc."	27.56	1689034829	n/a	Finance	Savings Institutions
AXO	"Axos Financial, Inc."	25.94	0	n/a	Finance	Savings Institutions
AZUL	Azul S.A.	40.92	4625710885	n/a	Transportation	Air Freight/Delivery Services
AZRE	Azure Power Global Limited	10.8	443232302.4	n/a	Public Utilities	Electric Utilities: Central
AZZ	AZZ Inc.	46.96	1228096323	n/a	Consumer Durables	Building Products
BGS	"B&G Foods, Inc."	18.23	1190959811	n/a	Consumer Non-Durables	Packaged Foods
BRPM	B. Riley Principal Merger Corp.	9.77	180073312.5	n/a	Finance	Business Services
BRPM.U	B. Riley Principal Merger Corp.	n/a	0	n/a	n/a	n/a
BRPM.WS	B. Riley Principal Merger Corp.	n/a	0	n/a	n/a	n/a
BW	Babcock	3.66	61810570.44	n/a	Capital Goods	Building Products
BGH	Babson Global Short Duration High Yield Fund	17.85	358032604.7	n/a	n/a	n/a
BMI	"Badger Meter, Inc."	53.36	1553563594	n/a	Capital Goods	Industrial Machinery/Components
BCSF	"Bain Capital Specialty Finance, Inc."	18.01	930213114.1	n/a	n/a	n/a
BHGE	"Baker Hughes, a GE company"	24.84	25761603893	n/a	Energy	Metal Fabrications
BBN	BalckRock Taxable Municipal Bond Trust	23.74	1356085467	n/a	n/a	n/a
BLL	Ball Corporation	72.14	24148437282	n/a	Consumer Durables	Containers/Packaging
BANC	"Banc of California, Inc."	15.21	773347522	n/a	Finance	Major Banks
BANC^D	"Banc of California, Inc."	26.13	0	n/a	n/a	n/a
BANC^E	"Banc of California, Inc."	27.01	0	n/a	n/a	n/a
BBVA	Banco Bilbao Viscaya Argentaria S.A.	5.37	35661560935	n/a	Finance	Commercial Banks
BBD	Banco Bradesco Sa	9.6	77110052803	n/a	Finance	Major Banks
BBDO	Banco Bradesco Sa	8.78	70523569126	n/a	Finance	Major Banks
BCH	Banco De Chile	29.2	14748493826	n/a	Finance	Commercial Banks
BLX	"Banco Latinoamericano de Comercio Exterior, S.A."	21.36	845898720	n/a	Finance	Commercial Banks
BSBR	Banco Santander Brasil SA	11.98	89467586420	n/a	Finance	Commercial Banks
BSAC	Banco Santander Chile	29.7	13992124885	n/a	Finance	Commercial Banks
BSMX	"Banco Santander Mexico, S.A., Institucion de Ban"	7.45	10112621589	n/a	Finance	Commercial Banks
SAN	"Banco Santander, S.A."	4.46	72415119781	n/a	Finance	Commercial Banks
SAN^B	"Banco Santander, S.A."	22.81	0	n/a	n/a	n/a
CIB	BanColombia S.A.	51.01	12265698818	n/a	Finance	Commercial Banks
BXS	BancorpSouth Bank	29.75	2957465886	n/a	n/a	n/a
BAC	Bank of America Corporation	30.77	2.87472E+11	n/a	Finance	Major Banks
BAC^A	Bank of America Corporation	26.64	0	n/a	n/a	n/a
BAC^B	Bank of America Corporation	26.93	0	n/a	n/a	n/a
BAC^C	Bank of America Corporation	26.23	0	n/a	n/a	n/a
BAC^E	Bank of America Corporation	22.97	0	n/a	n/a	n/a
BAC^K	Bank of America Corporation	26.6	0	n/a	n/a	n/a
BAC^L	Bank of America Corporation	1399.99	0	n/a	n/a	n/a
BAC^M	Bank of America Corporation	25.75	0	n/a	n/a	n/a
BAC^W.CL	Bank of America Corporation	n/a	0	n/a	n/a	n/a
BAC^Y	Bank of America Corporation	25.74	0	n/a	Finance	Major Banks
BML^G	Bank of America Corporation	20.3	0	n/a	n/a	n/a
BML^H	Bank of America Corporation	19.99	0	n/a	n/a	n/a
BML^J	Bank of America Corporation	22.35	0	n/a	n/a	n/a
BML^L	Bank of America Corporation	21.95	0	n/a	n/a	n/a
BOH	Bank of Hawaii Corporation	85.04	3454874328	n/a	Finance	Major Banks
BMO	Bank Of Montreal	75.91	48493395145	n/a	Finance	Commercial Banks
NTB	Bank of N.T. Butterfield & Son Limited (The)	32.58	1779095474	n/a	Finance	Commercial Banks
BK	Bank Of New York Mellon Corporation (The)	47.6	44870711200	n/a	Finance	Major Banks
BK^C	Bank Of New York Mellon Corporation (The)	25.66	0	n/a	n/a	n/a
BNS	Bank of Nova Scotia (The)	53.58	65472401141	n/a	Finance	Major Banks
BKU	"BankUnited, Inc."	34.7	3307452465	n/a	Finance	Savings Institutions
BCS	Barclays PLC	7.87	33929901794	n/a	Finance	Commercial Banks
BBDC	"Barings BDC, Inc."	9.9	500249059.2	n/a	n/a	n/a
MCI	Barings Corporate Investors	16.18	324940820.4	n/a	n/a	n/a
MPV	Barings Participation Investors	16.7	175799213.3	n/a	Consumer Services	Miscellaneous
BNED	"Barnes & Noble Education, Inc"	3.5	166470314.5	n/a	Consumer Services	Other Specialty Stores
BKS	"Barnes & Noble, Inc."	6.55	479504599	n/a	Consumer Services	Other Specialty Stores
B	"Barnes Group, Inc."	52.05	2674553023	n/a	Capital Goods	Metal Fabrications
GOLD	Barrick Gold Corporation	17.06	29888809491	n/a	Basic Industries	Precious Metals
BAS	"Basic Energy Services, Inc."	1.67	45018774.5	n/a	Energy	Oilfield Services/Equipment
BHC	Bausch Health Companies Inc.	23.81	8327720194	n/a	Health Care	Major Pharmaceuticals
BAX	Baxter International Inc.	85.15	43440844965	n/a	Health Care	Medical/Dental Instruments
BTE	Baytex Energy Corp	1.44	801679953.6	n/a	Energy	Oil & Gas Production
BBT	BB&T Corporation	51.65	39564425797	n/a	Finance	Major Banks
BBT^D	BB&T Corporation	25.34	0	n/a	n/a	n/a
BBT^E	BB&T Corporation	25.41	0	n/a	n/a	n/a
BBT^F	BB&T Corporation	25.46	0	n/a	n/a	n/a
BBT^G	BB&T Corporation	25.49	0	n/a	n/a	n/a
BBT^H	BB&T Corporation	26.6	0	n/a	n/a	n/a
BBAR	BBVA Banco Frances S.A.	11.87	2424089964	n/a	Finance	Commercial Banks
BBX	BBX Capital Corporation	4.51	440917263.6	n/a	Finance	Real Estate
BCE	"BCE, Inc."	45.57	41016754376	n/a	Public Utilities	Telecommunications Equipment
BZH	"Beazer Homes USA, Inc."	11.32	362731525.7	n/a	Capital Goods	Homebuilding
BDX	"Becton, Dickinson and Company"	254.39	68617098804	n/a	Health Care	Medical/Dental Instruments
BDXA	"Becton, Dickinson and Company"	62.05	0	n/a	Health Care	Medical/Dental Instruments
BDC	Belden Inc	56.62	2233941024	n/a	Basic Industries	Telecommunications Equipment
BHE	"Benchmark Electronics, Inc."	27.38	1055969580	n/a	Technology	Electrical Products
BRK.A	Berkshire Hathaway Inc.	n/a	0	n/a	n/a	n/a
BRK.B	Berkshire Hathaway Inc.	n/a	0	n/a	n/a	n/a
BHLB	"Berkshire Hills Bancorp, Inc."	32.42	1654878900	n/a	Finance	Banks
BERY	"Berry Global Group, Inc."	54.48	7169568000	n/a	Consumer Non-Durables	Plastic Products
BBY	"Best Buy Co., Inc."	77.75	20762604291	n/a	Consumer Services	Consumer Electronics/Video Chains
BEST	BEST Inc.	4.81	1867242000	n/a	Transportation	Trucking Freight/Courier Services
BHP	BHP Group Limited	56.13	1.41925E+11	n/a	Basic Industries	Precious Metals
BBL	BHP Group Plc	48.57	1.22809E+11	n/a	Energy	Coal Mining
BIG	"Big Lots, Inc."	25.58	997821237.9	n/a	Consumer Services	Department/Specialty Retail Stores
BH	Biglari Holdings Inc.	92.72	210984730.9	n/a	Consumer Services	Restaurants
BH.A	Biglari Holdings Inc.	n/a	0	n/a	n/a	n/a
BHVN	Biohaven Pharmaceutical Holding Company Ltd.	44.65	2299547065	n/a	Health Care	Major Pharmaceuticals
BIO	"Bio-Rad Laboratories, Inc."	324.38	9673036577	n/a	Capital Goods	Biotechnology: Laboratory Analytical Instruments
BIO.B	"Bio-Rad Laboratories, Inc."	n/a	0	n/a	n/a	n/a
BITA	Bitauto Holdings Limited	11.31	793583985.9	n/a	Technology	EDP Services
BJ	"BJ&#39;s Wholesale Club Holdings, Inc."	23.87	3323284757	n/a	Consumer Services	Department/Specialty Retail Stores
BKH	Black Hills Corporation	79.52	4800461133	n/a	Public Utilities	Electric Utilities: Central
